id,displayName,formattedAddress,rating,servesBeer,servesWine,servesCocktails,goodForChildren,goodForGroups,reservable,outdoorSeating,liveMusic,servesDessert,priceLevel,paymentOptions,acceptsCreditCards,acceptsDebitCards,acceptsCashOnly,acceptsNfc,Type
ChIJzYenT8wxMTAR8G7pwqHeiI0,Letsgo Gelato Sun Plaza Medan,"Jalan KH. Zainul Arifin No.7 Sun Plaza Mall, lantai LG, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20152, Indonesia","4,6",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,PRICE_LEVEL_MODERATE,{},unknown,unknown,unknown,unknown,ice_cream_shop
ChIJi-GNy00wMTARIFG8c9k5uFs,Ice Cream Puding Amaliun,"HMGR+F63, Jl. Amaliun, Kota Matsum II, Kec. Medan Kota, Kota Medan, Sumatera Utara 20211, Indonesia","4,6",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,ice_cream_shop
ChIJx3mb6scxMTARFD0HuWcLFaE,City Ice Cream - Center Point,"Ruko Centre Point G22-23, Jl. Jawa No.8, Gang Buntu, Medan Timur, Medan City, North Sumatra 20236, Indonesia","4,4",False,False,False,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,ice_cream_shop
ChIJWVCf6A0lMTARuORtITrq87M,Jual es krim medan,"Jl. Kapas 13 No.61, Mangga, Kec. Medan Tuntungan, Kota Medan, Sumatera Utara 20141, Indonesia",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,ice_cream_shop
ChIJTz6Y9e4xMTARh4QzlWYoiMw,Hok Lai Eskrim wahidin,"Jl. Wahidin No.313, Pahlawan, Kec. Medan Perjuangan, Kota Medan, Sumatera Utara 20224, Indonesia","3,9",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,ice_cream_shop
ChIJizWdkM0xMTARNMhEI5h-3S8,Fountain Ice Cream Cafe,"Jl. KH. Zainul Arifin No.3, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia","3,7",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,ice_cream_shop
ChIJSdVR3bExMTAR4blmXfEmacE,City Ice Cream @ Thamrin Plaza,"Jl. M.H Thamrin No.75R, Sei Rengas II, Kec. Medan Area, Kota Medan, Sumatera Utara 20211, Indonesia","4,4",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,ice_cream_shop
ChIJ9TVm9cEvMTARpQGca0tOq9Q,Es Krim Indorasa,"Jl. Kapten Muslim Gg. Pertama Komplek, Jl. Permata Indah No.1G, Sei Sikambing C. II, Kec. Medan Helvetia, Kota Medan, Sumatera Utara 20123, Indonesia",5,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"{'acceptsCashOnly': False, 'acceptsNfc': True}",unknown,unknown,False,True,ice_cream_shop
ChIJ0y3-LdAvMTAR4vMotHNRnGo,Es krim pak min,"Jl. Sei Musi No.91c, Babura Sunggal, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20121, Indonesia",5,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,ice_cream_shop
ChIJPTVtpUwxMTARxlZwuWAFfEs,Mixue Plaza Medan Fair,"Jl. Gatot Subroto No.30 Lantai 1, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara, Indonesia","4,9",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,ice_cream_shop
ChIJw0MMT6UxMTARgbN3LfjsDWg,Indian restaurant,"Jl. KH. Zainul Arifin No.157/169, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20157, Indonesia","4,3",False,False,False,True,unknown,unknown,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown, indian_restaurant
ChIJzfGv-dIxMTARzH7QI2JDOWI,Sabass's INDIAN FOOD (MAKANAN INDIA Sabass/à®šà®ªà®¾à®¸à®¿à®©à¯ à®‡à®¨à¯à®¤à®¿à®¯ à®‰à®£à®µà¯),"Jl. Teuku Cik Ditiro No.42, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia","4,4",False,False,False,True,unknown,True,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown, indian_restaurant
ChIJA6vCUNIxMTARjHYVYE0sbiA,Cahaya Baru Indianfood (Rumah Makan Cahaya Baru/à®šà®•à®¯à®¾ à®ªà®¾à®°à¯ à®‡à®¨à¯à®¤à®¿à®¯ à®‰à®£à®µà¯/Jabu Mangan Cahaya Baru),"Jl. Teuku Cik Ditiro No.12/16, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia","4,3",unknown,unknown,unknown,True,True,True,False,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True, indian_restaurant
ChIJ8QMHleIxMTARvgyXbwu9yxo,Rosan indian food,"Jl. Kol. Sugiono No.18-12, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia",5,unknown,unknown,unknown,True,True,True,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown, indian_restaurant
ChIJGxBc_UsvMTARweEx6c_kvGA,Hafiz Jees Pakistani Restaurant,"Jl. Gatot Subroto No.24A, Sei Sikambing C. II, CII, Kota Medan, Sumatera Utara 20123, Indonesia","4,5",False,False,False,True,True,True,True,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown, indian_restaurant
ChIJIX6jz1IvMTARc7IuA-w_Rtg,Martabak Sabass's Indian Food (à®®à®¾à®°à¯à®¤à®ªà®•à¯ à®šà®ªà®¾à®¸à¯ à®‡à®¨à¯à®¤à®¿à®¯ à®‰à®£à®µà¯),"Jl. Setia Budi No.58a, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20154, Indonesia","4,4",False,False,False,True,True,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown, indian_restaurant
ChIJh9flUMYxMTARzgnqPvxenHY,Abina Biryani - (à®…à®ªà®¿à®©à®¾ à®ªà®¿à®°à®¿à®¯à®¾à®£à®¿ - à®‡à®¨à¯à®¤à®¿à®¯ à®®à¯à®¸à¯à®²à®¿à®®à¯ à®‰à®£à®µà®•à®•à¯ à®•à¯à®´à¯),"Sebelah TK Nur Aisyah, Jl. Karya Kasih No.81A, Pangkalan Masyhur, Kec. Medan Johor, Kota Medan, Sumatera Utara 20143, Indonesia","4,4",False,False,False,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': True}",True,True,True,unknown, indian_restaurant
ChIJ44nlbNIxMTARbVH19RuXPdw,Sahara Indian Food (Rumah Makan Sahara/à®šà®¹à®¾à®°à®¾ à®‡à®¨à¯à®¤à®¿à®¯ à®‰à®£à®µà¯),"Jl. Pagaruyung No.6, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20151, Indonesia","3,3",False,False,False,True,True,unknown,True,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown, indian_restaurant
ChIJg8bk3VIxMTARP3K58HbVGNI,Dapur mimah indian food à®®à¯€à®®à®¾ à®‡à®¨à¯à®¤à®¿à®¯ à®‰à®£à®µà¯ à®šà®®à¯ˆà®¯à®²à®±à¯ˆ,"Jl. Laksana No.35, Kota Matsum I, Kec. Medan Area, Kota Medan, Sumatera Utara 20211, Indonesia",unknown,False,False,False,True,unknown,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown, indian_restaurant
ChIJx_I27u4vMTAR9rRvyLWrRwo,Warung Shima Chapati,"East Helvetia, Medan Helvetia, Medan City, North Sumatra, Indonesia","4,9",False,False,False,True,unknown,True,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown, indian_restaurant
ChIJeT14nNIxMTARCWDThQZeoNk,Bollywood (à®ªà®¾à®²à®¿à®µà¯à®Ÿà¯,"Jl. Muara Takus No.7, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia","4,3",True,unknown,unknown,True,True,True,unknown,unknown,True,unknown,{},unknown,unknown,unknown,unknown, indian_restaurant
ChIJLSosWAAxMTARW19NCnNfk58,Dewi Martabak,"GMXQ+M76, Jl. Brigjend Katamso, Kp. Baru, Kec. Medan Maimun, Kota Medan, Sumatera Utara, Indonesia",4,False,False,False,True,unknown,unknown,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown, indian_restaurant
ChIJ4x7jPoIxMTAR1Mk0-Qkfwl8,Raa cha Suki & BBQ,"Jl. KH. Zainul Arifin No.7, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia","4,3",False,False,False,True,True,unknown,unknown,False,unknown,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True, indian_restaurant
ChIJQ4RX9-4vMTARPnwmoY7cm1g,GH Corner (GHC) Medan,"Jl. Dr. Mansyur No.84B, Padang Bulan Selayang I, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20153, Indonesia","4,5",False,False,False,True,True,True,unknown,False,True,unknown,"{'acceptsDebitCards': True, 'acceptsCashOnly': False}",unknown,True,False,unknown, indian_restaurant
ChIJ3VkPs8sxMTARO-CUXExw20o,Rumah Makan Tabona,"Jl. Mangkubumi No.17, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia","4,6",False,False,False,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': False}",True,True,False,False,indonesian_restaurant
ChIJD5thHMoxMTARGOXD_1kDLew,Garuda Restaurant,"Jl. Palang Merah No.26A, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20151, Indonesia","4,5",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,indonesian_restaurant
ChIJI2nZwcsxMTARvOa5-gDiuT8,Nusa Indah Rumah Makan,"Jl. Palang Merah No.90, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20212, Indonesia","4,4",False,False,False,True,True,unknown,False,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,indonesian_restaurant
ChIJ1Yhf2sgxMTARtTNsjig34z0,Rumah Makan Windy,"Jl. Jend. Ahmad Yani VII No.17, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia","4,1",False,False,False,True,unknown,unknown,unknown,False,unknown,PRICE_LEVEL_INEXPENSIVE,{'acceptsCashOnly': True},unknown,unknown,True,unknown,indonesian_restaurant
ChIJ5TpiegAxMTARdwKDUGzWCDg,Warung Nasi Emak,"HMRF+25M, Petisah Tengah, Medan Petisah, Medan City, North Sumatra, Indonesia",5,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,indonesian_restaurant
ChIJMaAlDiouMTARIXuM2dZgw4A,Rama Gardenia Indonesian Food,"JL. Gajah Mada, No. 10/27, Sei Sikambing D, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia",unknown,unknown,unknown,unknown,True,True,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,indonesian_restaurant
ChIJrbUpddMxMTARqvOs0vnkpkM,Koki Sunda,"Jl. Hasanuddin No.1, Petisah Hulu, Kec. Medan Baru, Kota Medan, Sumatera Utara 20152, Indonesia","4,5",False,False,False,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,indonesian_restaurant
ChIJYS2ncNkxMTAR_LSG0ZU7XKw,rumah makan jawa buee,"HMV7+9XC, Jl. Dagan, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia",5,False,False,False,True,unknown,unknown,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,indonesian_restaurant
ChIJNdiUcS8wMTAR6oMc_iJ4Nhk,Restoran Simpang Tiga,"Jl. Mongonsidi No.26, Polonia, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia","4,5",False,False,False,True,True,True,unknown,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,indonesian_restaurant
ChIJUwu_iJ4lMTARkx5iVcyKpiI,Rumah Makan Asia Minang,"GJG7+458, Simpang Selayang, Medan Tuntungan, Medan City, North Sumatra 20136, Indonesia","4,8",False,False,False,True,unknown,unknown,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,indonesian_restaurant
ChIJv8AIjSwuMTARKuaawVVYxmk,RUMAH MAKAN TIGA SIMPANG,"HMJ3+Q5M, Jl. Darussalam, Babura, Kec. Medan Baru, Kota Medan, Sumatera Utara 20119, Indonesia",5,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,indonesian_restaurant
ChIJS6U6gskxMTARct5fEo3hbbM,Tip Top Restaurant,"Jl. Jend. Ahmad Yani No.92 A-B, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20212, Indonesia","4,4",True,False,True,True,True,True,True,True,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,indonesian_restaurant
ChIJCS_iatoxMTAR1xWjrNquWNI,Rumah makan Nasi Padang,"pasar petisah, Jl. Kota Baru 3 blok B, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia",4,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,indonesian_restaurant
ChIJz8otUN0lMTARXNjsGREPfAM,RUMAH MAKAN KOTA BUANA MINANG MELAYU,"GHCM+727, Jl. Glugur Rimbun, Tuntungan II, Kec. Pancur Batu, Kota Medan, Sumatera Utara 20353, Indonesia","4,3",False,False,False,True,True,unknown,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,indonesian_restaurant
ChIJs9mrhcoxMTAREPUbQbT53BU,"Miramar Restaurant, Medan","Jl. Pemuda No.11 ABC, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia","4,4",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,indonesian_restaurant
ChIJlUFgLcUxMTARfhBA-QwuVb0,Rumah Makan Sinar Pagi,"No.2D/1, Jl. Sei Deli No.2D/1, Silalas, Kec. Medan Bar., Kota Medan, Sumatera Utara 20236, Indonesia","4,3",False,False,False,True,True,False,False,False,True,PRICE_LEVEL_MODERATE,"{'acceptsDebitCards': True, 'acceptsCashOnly': False}",unknown,True,False,unknown,indonesian_restaurant
ChIJjasj2kIxMTAR05EDMn4mS-s,AAN TERI MEDAN,"HMRP+C93, Jl. Pusat Pasar, Pusat Ps., Kec. Medan Kota, Kota Medan, Sumatera Utara, Indonesia",unknown,unknown,unknown,unknown,True,unknown,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,indonesian_restaurant
ChIJcVj9-NsxMTARpUhH6JWs534,Rumah Makan Hasupsi,"Jl. Waru No.4, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia","4,7",False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,indonesian_restaurant
ChIJc1FQSn4xMTARcgASo5QBeiY,Rumah Makan Tisya,"Jl. Sekip No.59C, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20118, Indonesia","4,5",False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,indonesian_restaurant
ChIJ_ZqL9FIwMTARE9NlG9xBADE,Rumah Makan BENDANG BARU,"Jl. Puri No.130, Kota Matsum IV, Kec. Medan Area, Kota Medan, Sumatera Utara 20215, Indonesia",5,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,indonesian_restaurant
ChIJcUJhLxYxMTARLHYoNx0NnFc,Goloso Pasta Pizzeria Medan,"Tengah People & Place, belakang Uniland, HMQJ+2MX, Gg. Buntu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20212, Indonesia","4,3",True,unknown,unknown,True,True,True,True,unknown,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,italian_restaurant
ChIJw_4WGYcxMTARe11EQ5Htm38,Trattoria,"Jl. Kapten Patimura No.342, Darat, Kec. Medan Baru, Kota Medan, Sumatera Utara 20152, Indonesia","4,3",True,True,unknown,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,italian_restaurant
ChIJ03ano3wxMTAR34yNwmza5IU,KEWIN KITCHEN,"Jl. DR. Cipto No.9, Anggrung, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia","4,3",True,True,True,True,True,True,True,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,italian_restaurant
ChIJJ2CEtXAwMTARqhl-ehCYbxg,Kedai Pasta,"GMWR+QPQ, Jalan STM Suka Ramai, Sitirejo II, Kec. Medan Amplas, Kota Medan, Sumatera Utara 20146, Indonesia","4,",False,False,False,True,unknown,unknown,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown,italian_restaurant
ChIJ29L8ewA7MTARIhL-4dwPRIE,Pizza Panjang Towil,"GMH7+56X, Jl. Karya Wisata, Gedung Johor, Kec. Medan Johor, Kota Medan, Sumatera Utara 20146, Indonesia","3,7",unknown,unknown,unknown,True,True,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,italian_restaurant
ChIJt84FDb0xMTARNaLcY0RvT0c,Tijili Square,"Jl. Kapten Patimura No.342, Darat, Kec. Medan Tim., Kota Medan, Sumatera Utara 20233, Indonesia","4,5",True,True,True,True,True,True,True,True,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': False}",True,True,False,False,italian_restaurant
ChIJibVIY8wxMTARK4gjashjelo,District 10 Restaurant & Bar,"Forum Nine, Jl. Imam Bonjol No.9, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia","4,3",True,True,True,True,True,True,True,True,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,italian_restaurant
ChIJfWkYx0gvMTARfobCXA8orQ0,Sushi Yay,"Jl. Setia Budi No.211, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20122, Indonesia","3,9",False,False,False,True,True,True,unknown,False,unknown,unknown,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,japanese_restaurant
ChIJB99OkHQxMTARWrZ7k0SwV-4,Shinjuku Izakaya Medan,"Jl. KH. Zainul Arifin No.177, Petisah Hulu, Kec. Medan Baru, Kota Medan, Sumatera Utara 20151, Indonesia","4,5",True,True,True,True,True,True,False,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,japanese_restaurant
ChIJo6We6RwxMTARjcmxzLovpsE,Izumiya Restaurant @ Mutia Garden,"Jl. Cut Mutia No.26, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia","4,6",unknown,unknown,unknown,True,True,True,unknown,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,japanese_restaurant
ChIJg-srAs0xMTARHoQZeN16C4U,Sushi Tei - Teuku Daud,"Jl. Teuku Daud No.6/12, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia","4,5",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,japanese_restaurant
ChIJQTXg1sAvMTARPUMjuyXhbwE,KAGAYAKU GRILL & SHABURI (AYCE) MEDAN,"Jl. Setia Budi No.74, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20154, Indonesia","4,7",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,japanese_restaurant
ChIJRbTzoEgxMTARLeTU_hKzZIU,Sushi Mentai,"Jl. DR. Cipto No.2, Anggrung, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia","4,6",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,japanese_restaurant
ChIJjcCQOtIxMTAReje5zKfpMLk,Hakata Ikkousha,"Jl. Taruma No.80-82, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20151, Indonesia","4,7",True,False,False,True,True,True,False,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,japanese_restaurant
ChIJFVWsQ2sxMTARisJ898MggYw,"Yoku Yatta Tengah, Medan","Tengah People & Place, Jl. Irian Barat, Gg. Buntu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20212, Indonesia","4,9",unknown,unknown,unknown,True,True,True,True,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,japanese_restaurant
ChIJFfdc6McxMTARlErtEh86GAw,Sushi Tei Centre Point,"Jl. Jawa No.1, Gg. Buntu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20231, Indonesia","4,5",unknown,unknown,unknown,True,True,True,False,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,japanese_restaurant
ChIJXw-XY84xMTARPDLJJabegTY,Sushi Tei - Lippo Plaza Medan,"Jl. Imam Bonjol No.6, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia","4,6",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,japanese_restaurant
ChIJs27N6J0xMTARIGdiEc9JsSM,Supa Sushi,"Jl. KH. Zainul Arifin, Petisah Hulu, Kec. Medan Petisah, Kota Medan, Sumatera Utara, Indonesia","4,4",unknown,unknown,unknown,True,True,True,unknown,False,unknown,unknown,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,japanese_restaurant
